Start Timestamp;End Timestamp;Transcript
05:56;06:00;"So if you have multiple things to describe, there you go."
06:00;06:02;"We can also have sets."
06:02;06:07;"It could be a set of 1, 1, 2, 3, 5, and so on."
06:07;06:10;"This would be a set of int, like so."
06:10;06:14;"And we can also even have tuples."
06:14;06:15;"We'll talk more about tuples later."
06:15;06:23;"But we could say this is a-- the way we say tuples is we just-- but what do we put here?"
06:23;06:29;"PyCharm says you can write tuple."
06:29;06:31;"And then maybe we want int int."
06:31;06:36;"Notice there's an error until we got the three integers in there."
06:36;06:36;"Now it's OK."
06:36;06:38;"And it could be a str."
06:38;06:39;"So this could be--"
06:39;06:46;"All right, so these don't have to be the same thing."
06:46;06:47;"There you go."
06:47;06:49;"Let me make my set happy."
06:49;06:52;"All right, so this can be pretty complex."
06:52;06:53;"And this could even-- let's go one a bit further."
06:53;07:03;"Let's say this is a-- this last thing is a string of i, a list that has two strings in it."
07:03;07:05;"So down here, we could say this is a list of str."
07:05;07:08;"So these can nest and often do."
07:08;07:10;"Don't go too crazy."
07:10;07:11;"Like salt."
07:11;07:13;"Typing is like salt."
07:13;07:16;"It makes stuff better if you use a little bit of it."
07:16;07:21;"If you overdo it and get too over the top, it feels like you're writing a template at"
07:21;07:22;"C++ or something again."
07:22;07:27;"And it starts to be a detraction in a lot of cases."
07:27;07:32;"OK, so this is how we use typing for collections."
07:32;07:33;"We can go on and on."
07:33;07:36;"There's many, many other variations that we could work on here."
07:36;07:38;"But I think this gives you plenty to get started with."
07:38;07:46;"Most important thing, if you can, use the lowercase version of those not typing.capital"
07:46;07:50;"D dict, not capital typing.capital set, s set, and so on."
07:50;07:51;"That's the older style."
07:51;07:54;"Well, don't use it unless you have to."
