Start Timestamp;End Timestamp;Transcript
02:28;02:38;"It just says, ""Look, if you want C, that's the third element, third piece of data in a list or some backing story that holds the four values here."""
02:38;02:40;"You can no longer dynamically add things to it."
02:40;02:41;"It'll crash if you try to do that."
02:41;02:43;"You can't access the underdict."
02:43;02:45;"Most of the time, you don't."
02:45;02:54;"So what I want to show you here is how we might go about using this both to gain performance and to save memory."
02:54;02:59;"This originally comes from this place called the Oyster, Oyster.com, TechOyster."
02:59;03:07;"And they said, ""Look, we have this,"" I think it was a Redis cache or something like that, some kind of cache, in-memory cache."
03:07;03:10;"And they were storing their Python objects."
03:10;03:16;"And they were storing them as classes like the mutable thing I just showed you here."
03:16;03:24;"And they said if they entered this one line here, their server memory usage went from 16 gigs to 9."
03:24;03:27;"That's the one thing they changed in the entire program, nothing else."
03:27;03:28;"Made a tremendous difference."
03:28;03:35;"It turns out also that accessing the values, ABC and so on, are also way faster if you have slots than if you don't."
03:35;03:39;"So you get both the runtime performance and memory improvement."
03:39;03:41;"So this little example is going to explore that."
03:41;03:49;"What we're going to do is we're going to use four ways of storing these four values and then holding on to them and asking questions."
03:49;03:58;"So we're going to use plain tuples, things like that for the values of A, B, C, and D."
03:58;04:08;"And then we're going to have a named tuple which has a much nicer thing like that where you actually get dot access to the values."
04:08;04:14;"So it's a better programming model, but we'll see it's a little slower, a little more memory intensive."
04:14;04:18;"And then we're going to work with regular classes and then our classes with slots."
04:18;04:26;"So what we're going to do is we're going to come up with, let's put dividers for our sanity, come up with a million entries in this list of each type."
04:26;04:29;"Now I've got them all commented out here, which is weird."
04:29;04:31;"There's a reason for this."
04:31;04:37;"So what I want to do is run it and both measure the time and how much memory it takes."
04:37;04:40;"So I'll run each one of these separately and we'll look at them."
04:40;04:46;"And on macOS, I'm going to use activity monitor and I'm searching for Python right here."
04:46;04:47;"See that?"
04:47;04:52;"There's no Python processes running, so you see nothing."
04:52;04:55;"If you're on Windows, I encourage you to use System Explorer."
04:55;04:57;"That's a really, really nice tool."
04:57;04:59;"Okay, let's run it."
04:59;05:09;"And look at that, it takes .16 seconds to create and load those things all up into that list of plain basic tuples."
05:09;05:15;"And importantly, look, it's 207, 208 really megabytes of memory consumed."
05:15;05:16;"Great."
05:16;05:18;"If we hit enter, it exits."
05:18;05:21;"I'm writing these numbers down for you at the bottom, so we'll come back to them."
05:21;05:26;"But if we use a named tuple, let's see."
05:26;05:29;"It took three times longer or something."
05:29;05:33;"And the memory went from 208 to 215."
05:33;05:36;"Okay, interesting, interesting to see."
05:36;05:42;"What if we use our regular basic traditional vanilla Python class?"
05:42;05:46;"Nothing with the slots, just like I created the class keyword and I start typing."
05:46;05:48;"What do I get?"
05:48;05:51;"Okay, it takes about the same time as a named tuple."
05:51;05:53;"Again, I have that written down."
05:53;05:55;"And 230 megs."
05:55;05:57;"This is the most of all of them."
05:57;06:04;"No surprise as we add capabilities like functions and dynamic behaviors, it takes more memory."
06:04;06:09;"All right, or with named tuples, names rather than just positions, takes more memory."
06:09;06:13;"Let's look at the last one."
06:13;06:16;"One with slots."
06:16;06:20;"Run it, and it's a little bit faster but not much."
06:20;06:22;"Look at this, 200.4."
06:22;06:26;"Earlier on it was 199 point something."
06:26;06:27;"Incredible."
06:27;06:33;"Okay, so these numbers, at least for one of the runs of them, using tuples, it was 208 megs."
06:33;06:35;"Named tuples 215."
06:35;06:37;"Classes, 230."
06:37;06:42;"So you go down this path, you're like, ""Oh, it's only getting worse and worse as we use these more advanced data structures."""
06:42;06:46;"Wait, we can get full object-oriented programming?"
06:46;06:51;"And we save, in this case, not too much memory, but we save some memory."
06:51;06:53;"Save 9 megs."
06:53;06:55;"That's pretty ridiculous."
06:55;07:02;"And look at how long it takes to create the dynamic class version, traditional, versus the slots one."
07:02;07:04;"All we did is put dunder slots."
07:04;07:08;"And it's something, I don't know, 10% faster, 8% faster."
07:08;07:12;"This is even faster than named tuples, faster than classes."
07:12;07:18;"The only thing that is much faster, and this is a recent Python 3 performance improvement,"
07:18;07:23;"is the regular tuples got really fast, but still not less, more memory efficient."
07:23;07:27;"You think, like, ""This is doing, what is this? It's nothing. It's like a group of four things."
07:27;07:29;"It should be as bare bones as it gets."""
07:29;07:30;"No."
07:30;07:37;"Classes with slots, i.e., classes without dunder dicks, are actually pretty excellent."
07:37;07:42;"Only sad thing about this story here is this no longer exists."
07:42;07:44;"I don't know what happened to that website, but it's a goner."
07:44;07:46;"Sad face."
07:46;07:48;"But there it is. I'm going to put this back."
07:48;07:51;"So it's like this, this tuple one."
07:51;07:57;"Remember, the way it works is you run it, it waits for you, you check out the memory."
07:57;08:01;"That's mostly what we're looking at, is memory performance."
08:01;08:05;"All right. There it is. Slots. Highly recommend these."
08:05;08:11;"If you have no intention of doing dynamic programming, you're creating a bunch of them,"
08:11;08:13;"you're going to be really well off."
